Segment Name,Percentage of Matched Trips,Count of Matched Trips,Shared Streets Geometry ID
North Emerald Avenue,0.0,"< 100",cd28ce59713f04b71f4a74e81828ce35
,0.0,"< 100",d3fcafce4270271aeeb00d54815e60b7
,0.0,"< 100",d99e7158b91603ef55b57e720a3eea15
,0.0,"< 100",e103ce720723a44f698791d0a7868cb8
,0.0,"< 100",ea9f088517930769da162899a7b249a0
,0.0,"< 100",eb6ff27a9b2c23222e857f879101a466
Terwilliger Trail,0.0,"< 100",ec14fe1fcb4ade699785b9c7b0dffd0b
Southeast 9th Avenue,0.0,"< 100",ee787869948a8ddeb5efe29865cf8028
,0.0,"< 100",f9d20d7d55f207c740f2a098ee6fe17d
Southeast Sherman Street,0.0,"< 100",1cc87652ff026a1aca1882cd6a4842b2
North Midway Avenue,0.0,"< 100",21e5001a00dcfbf7e648e6f50d35d2ce
North Midway Avenue,0.0,"< 100",2c70bcdd91c8a5b1cff97b0765755fe4
North Midway Avenue,0.0,"< 100",3003cb9db0dd4094b7022a6ccd76c988
,0.0,"< 100",3bdc423206038e45165ed25eb620da3b
,0.0,"< 100",437e6ef775d205dec42546cd4d705aab
,0.0,"< 100",7287acea298616bd24659079d7dd1d5c
North Midway Avenue,0.0,"< 100",9040c2d112a6c6e389dddfa99eea69d2
North Midway Avenue,0.0,"< 100",97e62407832cbff4857cb93e8f515bb0
North Hodge Avenue,0.0,"< 100",981115d73884ff1d84f2171c65d9297b
North Midway Avenue,0.0,"< 100",a6c42915ef23421485735e0b7bb7dc7c
North Midway Avenue,0.0,"< 100",b5ef25e28039188923ea4ce91a4de183
,0.0,"< 100",ba9d221eef7c9125574d7e03ab2c79a5
,0.0,"< 100",c660b120c6ba18611b31e9a843b12cce
,0.0,"< 100",d5a3f4cb2eb6c077bf588e380ac60360
North Vanderbilt Street,0.0,"< 100",df9f32d149033c0b2065c0821dcc709f
South Meade Street,0.0,"< 100",ea7900e51af51b1a5c5f0b767c4ec214
,0.0,"< 100",eacd1e8eae983e9eb7a621b45b50815c
Northeast Couch Street,0.0,"< 100",ed983d49bbf940dc72bb491be910045e
Northeast Couch Street,0.0,"< 100",eeb1d2d3f7e44b77a3fce7bc8d95173e
North Midway Avenue,0.0,"< 100",f18eb4b67ad27192f3776e398217e9a4
North Midway Avenue,0.0,"< 100",f7508e39320fe93269f4ac6c629c9ab4
,0.0,"< 100",12cfc534b33893a1bd7e5285a8f7a73c
South Macadam Avenue; OR 43,0.0,"< 100",12fc48dd02da6900827486e4c755eef0
,0.0,"< 100",24519300a2e796184611a80068c5fc48
,0.0,"< 100",4321054ecdc1cc2f44a6fa963fe7ff39
North Washburne Avenue,0.0,"< 100",4ced55867010880f5107d2255b260ee3
Southwest Hall Street,0.0,"< 100",580a335f21129ae3671b69ae24c2aeab
Southeast 106th Avenue,0.0,"< 100",596c15f3f8055c871b7bf4e1fc9d3c21
,0.0,"< 100",5bbeefc9cd06edaba51a38c49cd2a014
North Washburne Avenue,0.0,"< 100",5d88c633d973870257928356f4befeb8
,0.0,"< 100",5e020d9b537f066e0d48bc2a85b8f54f
,0.0,"< 100",6272c705a688ce5f47d1b4758298c85e
,0.0,"< 100",6dbd8b82836a3b2698cbf4a463538440
,0.0,"< 100",759e6a81734596ced2674e70d9e9d39a
,0.0,"< 100",7782899fb9d19a40ab98018ca1b639fd
North Washburne Avenue,0.0,"< 100",7bf42711ba6aaf0cc22e88a19acc0a0a
,0.0,"< 100",8ab61bb8f41e6214a08a8a8c080c6a1d
,0.0,"< 100",8eeff7e68a646adc44820fa2f25847fe
,0.0,"< 100",a192b035d3765d6f0746cc5fcb704b0f
,0.0,"< 100",ab67dda6ab2642e4932c6884ef154760
,0.0,"< 100",ac5405da01fae60a26c217e8bcbd8966
,0.0,"< 100",ad16e6c95ebfe0cf1e0aec1204f1657a
,0.0,"< 100",c9adc5f24a9a184d586a1bbe75dbe8d4
,0.0,"< 100",dae6d9d5c903cfaac4010742d47bce60
Northeast Saratoga Street,0.0,"< 100",e242e42ae7e9d6000fe7a799c7b1b587
,0.0,"< 100",e4cd20e740a51e2ac1e4fd4c498bd795
,0.0,"< 100",e5951c005a81b4bcf31a502297f62588
Southwest United States Veterans Hospital Road,0.0,"< 100",f3b61bbe39bf730ad9cf3421f91be24c
,0.0,"< 100",fef6de2282b7d35230a4bb60f819456f
Southeast 124th Avenue,0.0,"< 100",0897add0616892450dabf250c1b6e90c
,0.0,"< 100",0e852a6aef15d3bd9b2c02505d44fd3a
,0.0,"< 100",1736826e47592c8ed2217e539744c7b4
,0.0,"< 100",17bfde902ff961efb5dbc11862085d6d
Northeast 64th Avenue,0.0,"< 100",18f9b316ba1cd2290b9faac73d228a54
,0.0,"< 100",1c3d27b7e9e7b0b9ee2f16a7405818a4
Northeast Bryant Street,0.0,"< 100",2a2fd7e11dcfb53071f11aef4133df01
,0.0,"< 100",2f73c17155dbf83bde85ca56b6f379af
,0.0,"< 100",3356b79cbdcaa606b4759b6a628196e3
,0.0,"< 100",36a25fe483ddab1d2eb813a603e2761c
Northeast 29th Avenue,0.0,"< 100",37c62af8c46281386a2e89760bb0a7cb
North Midway Avenue,0.0,"< 100",3b47be1ac0188481d5f4ccd0b8863b7f
,0.0,"< 100",3d1a2af921c5d409148a489df6bdd3ab
Southeast 18th Avenue,0.0,"< 100",43814c37f2e80ccb3bcabb01fc1510a3
North Midway Avenue,0.0,"< 100",4a6b3a6527b45621155e7dee44fa5886
Southeast 18th Avenue,0.0,"< 100",4bacf26867f91b20ca5a8e06510211e7
,0.0,"< 100",5667dc1c9c5d4df42e98330fda44d55f
Northeast Brazee Street,0.0,"< 100",60c05544e94cff62b6d25ad6956c10d5
,0.0,"< 100",6ee19e01e64b4fd4233172b27361d5b0
,0.0,"< 100",701c0285657c2f72d0b48f347b5aeaf0
Northeast 23rd Avenue,0.0,"< 100",77912e5a04bb0fac214eac891ef234d0
,0.0,"< 100",8337c8468b3013b4770e044ddf3d0a65
Southeast 18th Avenue,0.0,"< 100",86907b8c22ca90a4bc0835569760fc8d
Southeast 18th Avenue,0.0,"< 100",898cf4569537af3a8abfdee92dd97d58
,0.0,"< 100",8b65489793115b20e011db9cf3876537
,0.0,"< 100",8d33cecf571309d8ef58976b1966ee64
,0.0,"< 100",9078eb94be854a5cf8d87daf7542654d
,0.0,"< 100",91b40945bef679ddd64fd8175215ab81
Northeast Clackamas Street,0.0,"< 100",92e445b5ad494da2dd6b41153f658df1
North Midway Avenue,0.0,"< 100",9752a6bc07223f4b76ef5c9c25c921f9
,0.0,"< 100",9a328f2623f903a0e773a213e1318174
Northeast 63rd Avenue,0.0,"< 100",9f24cf61884de5d0879f3867695f6697
Northeast Bryant Street,0.0,"< 100",a7d877dd742cd0dd4452a91d5e1ed29a
Northeast 29th Avenue,0.0,"< 100",af23634721baf5940d58adf0adb51d64
,0.0,"< 100",af63121445d551201c1630d05c2a9dac
,0.0,"< 100",af9039f871e040b8aa4e7cfe20c0a84a
Southeast 18th Avenue,0.0,"< 100",b2033b2e6e9806399d43cda0b01308d1
Southeast 18th Avenue,0.0,"< 100",b24433d8af822a5dfdc942121507d94c
,0.0,"< 100",b2cdb67237986eb15e42ef22216ff484
Northeast Brazee Street,0.0,"< 100",c5b44dee23297e2b4e31ca07d3a2d303
North Midway Avenue,0.0,"< 100",c6009ee238cbf28bbc237eda55b73dfe
,0.0,"< 100",c958d9f974cf6ac88ffa663aabafc3e5
,0.0,"< 100",cb5fbe753bdd1542f6e84096919d2f81
,0.0,"< 100",cd84cf3ff7c2e6a088464a693cf235b4
Southeast 18th Avenue,0.0,"< 100",d5ecd5e1a23fce13000b3a1646300dcb
Southeast 18th Avenue,0.0,"< 100",d73d9689951e4609b03ee689c91735da
Northeast 63rd Avenue,0.0,"< 100",e65d2e33cfaa89f2591f702985770bbc
,0.0,"< 100",f40f321a0d6c979278a45b23c04afa52
North Rosa Parks Way,0.0,"< 100",f898ba8a99bf6096410a8770b74421a5
Southeast 18th Avenue,0.0,"< 100",fbe5bb315a1f8def5424877698038b66
,0.0,"< 100",feffe73fe2f405675f2ef70af68448c3
Southeast 87th Avenue,0.0,"< 100",0838bcf346735f1375456a9c9c2cdf08
Northeast Multnomah Street,0.0,"< 100",0e40167eac1a873a70e5af08c9278afc
,0.0,"< 100",1346ae9dbc3f4d187e018882fa26c327
,0.0,"< 100",16c0b10053033d2f860bba87a28e288d
Southeast 85th Avenue,0.0,"< 100",1b072573f046e51697122bafad993ca1
,0.0,"< 100",30f2926f911c97f52b6d658c699da87b
,0.0,"< 100",319222499fa239dc9d9d923fa5cd4d5e
Southeast Main Street,0.0,"< 100",397258c60f8866afc9de10e7bee2d29b
,0.0,"< 100",4a8dbaec2fc4e2eb6347faa521bdc020
,0.0,"< 100",6c213ef2b9e5aabbe76691cf2d311e00
,0.0,"< 100",70f89b89530978e1fd39190028a2c1f9
Southeast 88th Avenue,0.0,"< 100",77a9a35cebea7193870acc23caf9a0f4
,0.0,"< 100",7b6cd49b8e60456c0081a787412a29f6
Northeast 78th Avenue,0.0,"< 100",807167f960071ff2f39813cace7a5732
,0.0,"< 100",9cd2a009dabbf2cd2a22518d4196973b
,0.0,"< 100",a0e15d321c93d06563a5c46849a28413
,0.0,"< 100",a13ff3a1e7b33ec87e8d6feb57fde6a5
Southeast 74th Avenue,0.0,"< 100",aacd2041d9d98024dec3bae6e0bd0eb2
Northeast 73rd Avenue,0.0,"< 100",b0dd204edbe4e1d9a755266b17b0df3a
Southeast 88th Avenue,0.0,"< 100",b3e88d3e6d0dc3f85e619ac67e1965ea
Southeast Main Street,0.0,"< 100",c5d305e1444082bafa0a715da14bdd95
Southeast 85th Avenue,0.0,"< 100",c6c795659775ae243ed436e5a1195848
Southeast 85th Avenue,0.0,"< 100",ca46fb238a90a1c18c9b586670c91e37
,0.0,"< 100",d35f2b42aae484387867c2a4b82b8cf9
Northeast 74th Avenue,0.0,"< 100",d6e313629886c12e4e4e53c931c0e94f
Southeast 87th Avenue,0.0,"< 100",dd0c046f06b78df824fc9505d9256341
,0.0,"< 100",de5f398977078fb121a56218992ad981
Southeast Hawthorne Boulevard,0.0,"< 100",e15b4ec0b2d31ab59ad2e478ed9e8568
North Minerva Avenue,0.0,"< 100",f926cf68f6375cdfae0a9a95e8ec4684
Northeast 40th Avenue,0.0,"< 100",fbcd5211acfa363b6b1b11a85583f007
,0.0,"< 100",0414d486ba9aafe53bca38a342d74c61
Northeast 27th Avenue,0.0,"< 100",2cc9f38acfdb637e1c3b890c996b1ebe
Southwest United States Veterans Hospital Road,0.0,"< 100",3a8e67da638ccf46322a8a2497854c0a
Northeast 27th Avenue,0.0,"< 100",3d161465b20cb1343c73b6bb607f1190
North Westanna Avenue,0.0,"< 100",5703692863302ccebae81e6ec812a876
Southwest Gaines Street,0.0,"< 100",7ff427be45f48026ae199ac60e9727b9
,0.0,"< 100",904e506fe273c25539f6944876047abf
North Atlantic Avenue,0.0,"< 100",933501351b259f1c8a74208a33056461
North Schofield Street,0.0,"< 100",9c52e7281063bc6bad5824129b963210
,0.0,"< 100",9f8cecb95fabb77d32011f27d903d275
,0.0,"< 100",a8447a97d3c66df83c4fa666ab335374
North Midway Avenue,0.0,"< 100",b4235519d996ffaadc632328258b9ae4
North Mississippi Avenue,0.0,"< 100",bb6e32f45047d4dd85608953c820b202
,0.0,"< 100",bd952f2ee2c6de4a5f531f2a60dfd8df
North Midway Avenue,0.0,"< 100",c6f24fd4c230a00879ef786085c7a073
,0.0,"< 100",c91a90d6c0c679abbf6d757083e2d056
Southwest United States Veterans Hospital Road,0.0,"< 100",cb9b21f9fe3b3952ce7145413722ce59
Southwest United States Veterans Hospital Road,0.0,"< 100",cf36818d18382645e710b68b8c0288db
,0.0,"< 100",e030821db17c30d17aff4c6ca3090b4c
Northeast 86th Avenue,0.0,"< 100",1688ef1d77017b3e0054c01fd87a4a80
North Rosa Parks Way,0.0,"< 100",1a7083cb1932c7449a91b4325fc26186
,0.0,"< 100",1f3ffa9ab920124be53628650f469dc3
,0.0,"< 100",2149cbabaaeec90dd6157d3e693d31c4
,0.0,"< 100",23e6895c6dcaa954235f363437f84716
Northeast Beryl Terrace,0.0,"< 100",299ce3e108e3bbeca3dd4d39d9b34f0b
,0.0,"< 100",3b4c875b40cb8e039b6e55fc8c7efea4
,0.0,"< 100",3f07502376ad40c500ecb3bc24204595
,0.0,"< 100",429337f98081a55a69770376b1cf729e
,0.0,"< 100",4bcd6df8bd404cacb04051388828c200
,0.0,"< 100",594030c7af15ea31d9e819ccd84485e5
,0.0,"< 100",5dcfedc35f7932d182c2bb8db2124ed5
Northeast 84th Avenue,0.0,"< 100",5e86f5c48d51f3ce6a2338e865fcff79
,0.0,"< 100",62d0ac909326e93717bd410c1dccd62b
,0.0,"< 100",65fbefe63e91dea4bea48755ae4baed2
,0.0,"< 100",808e68fe06fdf009650bf2f06630c4b4
,0.0,"< 100",894f157a86390ee0f66e29c446e4077d
,0.0,"< 100",901525e2cb5b04ae688fd444913be7d0
Southeast 79th Avenue,0.0,"< 100",9dc35da6c148b80577aa05956d0b67d5
,0.0,"< 100",a0801055ec7edf02efc9eedfab3281b9
,0.0,"< 100",a3d9aee546e3f1689f00e3cbde718e82
,0.0,"< 100",af426b68b9acddabc4ab873b0246fa36
,0.0,"< 100",b2192a9b4099dcefd02cf47932775d0f
,0.0,"< 100",ba8a7d0d798099ae4ab32092c90cf734
Northeast 84th Avenue,0.0,"< 100",bbb91e05938c02cfea8ec1a79f7b93c8
,0.0,"< 100",ca998b46dbfe73924c40a4cb118342e8
,0.0,"< 100",d6f3235f91ab9d82010da9b50ee94289
,0.0,"< 100",d96432d935b379afac64aeaace316b3a
North Rosa Parks Way,0.0,"< 100",e2984237ec34a31ef44f62ebeba7e9c4
North Rosa Parks Way,0.0,"< 100",e3a2fd705b8424794f1992308cd845c7
,0.0,"< 100",ef5358e5495c91083d5af14320e47665
Hollywood Transit Center,0.0,"< 100",f4fa7b0331846dc4ca785514bd6f1798
,0.0,"< 100",fa5589ce8867303635caef65a0a0be3f
Northeast 23rd Avenue,0.0,"< 100",fdc1417d8a9123ff55bd336f5e92d81b
,0.0,"< 100",0389a443038819c193341bf85774400f
North Columbia Boulevard Path,0.0,"< 100",0ab7cca0b0b2a502efc62d88ea3f598b
North Emerald Avenue,0.0,"< 100",1d27c263667a6ac3c339bdef8c70c199
,0.0,"< 100",3bebc61c3c2ee8c98d89a0441b824af1
Saint Johns Bridge; US 30 Bypass,0.0,"< 100",3c96f4b856b7458ad4dcf1e688df33aa
North Fenwick Avenue,0.0,"< 100",3fc539e16e12a0ad9757d8ff290a9ba5
,0.0,"< 100",41282111eb49fa699a1da81b45ded6a2
,0.0,"< 100",4a92711c9c9102696cfdf5a809c9a681
,0.0,"< 100",4ce3a4475927d5e4b97a16e40bf462df
Northeast Davis Street,0.0,"< 100",64192a7831214abafcdfe55b4f069399
Northeast 87th Avenue,0.0,"< 100",6ffc11f671ae9abe5b2f8fd7e5965467
,0.0,"< 100",754c6d76db4394bb5c90e70a1a719dbf
,0.0,"< 100",80e8244bccde7bf946688cdb58b82101
,0.0,"< 100",8154cc9f37fe21510e08f4bdd50dcb38
,0.0,"< 100",8bf5e435ceb176d97a47827d0947410b
,0.0,"< 100",8c4e0b564412d1a6cb9de874a8d5c849
North Fenwick Avenue,0.0,"< 100",91e344b195827e68733767a3a7e54dd8
,0.0,"< 100",a0ee1425afb6523450a2aab50a9a82e1
,0.0,"< 100",a1b4ecf127af17280c2b9519d38f4978
Northeast Davis Street,0.0,"< 100",a741fbe1e0d28e00ac1dab971ac3da38
,0.0,"< 100",b38e0cd14fd9436d9cc353e5a25ab511
Northeast 87th Avenue,0.0,"< 100",bb684012ede5d7bc1763ab9d45ecae98
,0.0,"< 100",c135dda48f429bf4870e88f4fad65ac0
,0.0,"< 100",c922623e635226a9da84328649efc548
Northeast Pacific Street,0.0,"< 100",d3991aee69b5446bc2e69406c8d6bf04
Northeast 43rd Avenue,0.0,"< 100",e821b69f3ec8d0ad65377498adfcd2fb
,0.0,"< 100",f01e4e073f796d08827884483ec5d62b
Northeast Pacific Street,0.0,"< 100",f90875a54455f896328399fbe7000cfe
,0.0,"< 100",0708a67ae357cb9788df73f9701859ba
,0.0,"< 100",150b52147976105f0a275a313605514a
,0.0,"< 100",185501f7f5c65ff4debea0d06fd17b2e
Southeast 50th Avenue,0.0,"< 100",188c1529c63e94dfc553ea53cd2ae2e1
Northeast 48th Avenue,0.0,"< 100",1ca45661959c75d37a8ed871199cf635
Northeast 48th Avenue,0.0,"< 100",2e51270a129f29a1ddce2720de0e488a
,0.0,"< 100",3b494f81a9861feb45dc9372aefa9696
Northeast 61st Avenue,0.0,"< 100",3beadfb0af70bf90e7bd4ea4d592ff77
,0.0,"< 100",3e52b7863e4f4ae92ee72e7ba8653844
,0.0,"< 100",4ae86d58c2fb45bb8d146a591fcb37b6
,0.0,"< 100",4e1607516689568b703b5cb626444092
,0.0,"< 100",52517e570987d1d9ec2b0296ca372f6e
North Fiske Avenue,0.0,"< 100",5b529fd79566dac7eda4c35f9e4ba56a
,0.0,"< 100",5ec1e31c09f0a3c82359e9699fa87bea
Southeast Salmon Street,0.0,"< 100",6f8e412a93dfc3dde9e64ed6b3f27f81
,0.0,"< 100",6f9c02522b3d74a4053d971b74fb1c26
,0.0,"< 100",71381cb5d2056cc22897a78abe6fe07b
,0.0,"< 100",73c45ae955bf5753f6cecd607b4e08a7
North Greenwich Avenue,0.0,"< 100",743d72fcbc3043b9a54e2475e321fa84
,0.0,"< 100",7ec1dfd7060d776434939416471d0a38
Northeast 72nd Avenue,0.0,"< 100",8325dbd69c1226d9fc44e288b2a77eee
,0.0,"< 100",8cf87ecf8fb7208fc28376cae6ec5c5c
,0.0,"< 100",8fcbaf8402a1388589bff32a8cfa7d85
Southeast 33rd Place,0.0,"< 100",95707c3bfa586aeb0a95d7960f5f69c6
,0.0,"< 100",9b5ca7173d2d60f86304eab461fcbabf
North Fiske Avenue,0.0,"< 100",9c3f9f2748eb1a2207377263e8257f5c
,0.0,"< 100",b534b7f8645766e944ff387b11fb82a1
,0.0,"< 100",b612f3b719d6ca012d642acdc3050841
,0.0,"< 100",bee37ea651faca0cfaab270828ee7dca
Southeast Powell Boulevard; US 26,0.0,"< 100",c5758c231457cf0529e67ced6da97add
,0.0,"< 100",c7c1b91e2d1c2b81bba71b7fdd2f5a12
Northeast Church Street,0.0,"< 100",cda179226d3aa1601b2e8baf35bb3bfb
North Kerby Avenue,0.0,"< 100",d51898627ff38c54ee692b6220110af1
North Bryant Street,0.0,"< 100",d6f8bb9ddb4d9158cf46dd59209f15b4
,0.0,"< 100",dd8fffd6ee4a940ab005adfc0433a1dd
,0.0,"< 100",ea69767e1063dcb8d7a456c4b6b065e0
Southeast 29th Avenue,0.0,"< 100",ee1eda8f32efffb0e87ff33c5f66f027
Southeast 40th Avenue,0.0,"< 100",fa3237830caab465b73ae3e0d8e59cc2
North Basin Avenue,0.0,"< 100",012e4fa391c047da6e713da1a78388cc
North Basin Avenue,0.0,"< 100",0729fc956b7a9410ff7d1ac205411e1f
,0.0,"< 100",07d16826b0cb812111cd6bd41134b704
,0.0,"< 100",07ea2d993589353d26051c078739b9a1
North Basin Avenue,0.0,"< 100",0cfa1c1bea43c9d0fdaeef3c725bc35d
North Basin Avenue,0.0,"< 100",0d280222fefe4fd92cf00de02a9552ae
,0.0,"< 100",153cd6dd8d7487286d94d7363c71913d
North Basin Avenue,0.0,"< 100",1b7b654895de67a3f401d5344d621484
,0.0,"< 100",23cc559728b71f6930fb9d71e1bd471c
North Going Street,0.0,"< 100",29f5de83b531a12ef15ca31bd3acfc84
,0.0,"< 100",2e17bdf162a28b6455d04428f7a6410f
Northeast Halsey Street,0.0,"< 100",326e86c077c6c0473d6ee5a9e5be5d6e
Northeast Halsey Street,0.0,"< 100",4ef33d819f873efa2cc8559ea58544cc
,0.0,"< 100",4f153308ecc388eeb83f9e9178700d46
North Basin Avenue,0.0,"< 100",5070d19e80bcf39a20ae4798be2b3230
North Basin Avenue,0.0,"< 100",56d42fb5e252e6b526c612bd013dc174
North Basin Avenue,0.0,"< 100",56ea376500b21efd1c3bb4b3b2383046
,0.0,"< 100",661093625b431661bd91d8b4dd95fc01
,0.0,"< 100",71e3a52e87bf98ee83e2b97e9673c360
,0.0,"< 100",7c58b7bb83ca75936337489961ea6451
North Basin Avenue,0.0,"< 100",86d67f4f42b563b1f246aa183b72e563
Southeast 106th Avenue,0.0,"< 100",8755538307b590675adda914b3113bbe
,0.0,"< 100",98e29dc5718b48bf8b523465d35d0d31
North Basin Avenue,0.0,"< 100",9b6e30ef20aa9ea5d2918228b2f094bb
,0.0,"< 100",9d7a80a73c4e6a1b969db8671d0df950
,0.0,"< 100",9f1a6721468a51e4204874e503910db6
North Basin Avenue,0.0,"< 100",a0a8192478c017e01b097cccf0fe91b0
North Basin Avenue,0.0,"< 100",a424f282954f04a5de39aa7208c06fec
,0.0,"< 100",a5027d9a8a20e2041e4a4f0b16b4cd3a
North Basin Avenue,0.0,"< 100",a6d568e8da02abe522674b2d87b40f26
,0.0,"< 100",a83b01a1c223b8aea38e59ca7acbf3df
North Basin Avenue,0.0,"< 100",ae477da58a23c13914407f1e8fc2aff2
,0.0,"< 100",aeba24670513b380655109df20ff4b45
,0.0,"< 100",b65efee29b741c705ef8642a2c1e0454
,0.0,"< 100",b7736c45ba89260ced68c23621148c23
,0.0,"< 100",b8e733fdb45681c8953d3306bc0b6a44
,0.0,"< 100",b95ff08c3c1dacb069bb9b5ddc52f8b2
,0.0,"< 100",bc1d3ff2426fe827d8cbadde24853f2e
,0.0,"< 100",c0fd1258746fd67bc33bc31ad79243c3
,0.0,"< 100",ce14c3d4a06335946ef9d438658d4fa6
North Basin Avenue,0.0,"< 100",d0624c42fe7d2267eabd1b41795b099d
Northeast Halsey Street,0.0,"< 100",d421cfa18aba9b82560e0b2c9304a3bb
North Basin Avenue,0.0,"< 100",d9066014ddefe45bca06f02d1d66e578
North Basin Avenue,0.0,"< 100",db0afd6e1a3b930f67739ef8e8248285
,0.0,"< 100",dd01c34cad1f18a0e6c63d08908c92f3
,0.0,"< 100",de034b473f214c2bc9c4f7d7d726f3c1
North Basin Avenue,0.0,"< 100",e4a91cd3ff45273af5d61f5915382a20
Southeast 106th Avenue,0.0,"< 100",e77f55bae867920faf2b43c83877b62d
North Basin Avenue,0.0,"< 100",ef5f7bea6aaf72246e0ab1c4f4262d86
,0.0,"< 100",f77e01bfaea3991c2dae80d24aaf278e
,0.0,"< 100",f95a629f10f1594467c52c318916afdf
,0.0,"< 100",fbae4d0d344400df8d87522a44c41c2c
Southeast Insley Street,0.0,"< 100",115090a5fde0d6b715def6d14a29e6a5
,0.0,"< 100",1298451bf9ee8728ff8d83297751528e
,0.0,"< 100",1c498c022d4d5db726242956a11f9941
,0.0,"< 100",31172b0938f1fea7f6e8bfe6b7278517
Southeast Insley Street,0.0,"< 100",33c3c6e9dea2e65cefdfcf44fce3dede
,0.0,"< 100",466009bc68be4ff1a599c096d0899925
North Emerald Avenue,0.0,"< 100",493d658dcf50a9174b6898c8c1efc6b4
Northeast 108th Avenue,0.0,"< 100",4b99b348e9cca72e2604370124357c84
Southeast Tibbetts Street,0.0,"< 100",4e95255829ba9efdb98f725a4f5b6a61
,0.0,"< 100",52bccaeb34a529fb482239442d38fca7
Northwest York Street,0.0,"< 100",5cf2685fd5d1c8746423a1dc62c7475a
Southeast Francis Street,0.0,"< 100",5d6ad87862ab771e2565155c7846f8d4
,0.0,"< 100",677a41bfc396db7ffd4dd4aac4c75725
Northeast 117th Avenue,0.0,"< 100",67b75e4a4d7e4205a275889d94dec1d6
,0.0,"< 100",696e5822c36e51b7e09f5cea3db3c6e3
Northeast 117th Avenue,0.0,"< 100",6b4eaef1439b3321dc5934894a557769
Northeast 117th Avenue,0.0,"< 100",90fd42ed5300262e442b43aeaf7778d1
Southeast 108th Avenue,0.0,"< 100",95a866d1aded4d8fb03264885ccd0c15
Southeast Tibbetts Street,0.0,"< 100",97236881edd28b8399607f878a21decf
Northeast 117th Avenue,0.0,"< 100",b79c2781d5bd520af91ad3a08f1792dd
,0.0,"< 100",b7bd614ff3ed4cb18eab9c0e42cc703b
Northeast 117th Avenue,0.0,"< 100",b83a60f6db6dc8fb8bcb73c9231fbb42
Northeast 117th Avenue,0.0,"< 100",bcbf9f4666bcb570aa50e52534331be8
,0.0,"< 100",bdd88f637cd2701a07a388f8bd149ac0
,0.0,"< 100",c0e993c4ab5272a91809e4422cb33adc
,0.0,"< 100",c305b941619a787d0daadeb618657db6
Northeast 117th Avenue,0.0,"< 100",c4395f0acd249c3f50a08c6a216b6134
Southeast 108th Avenue,0.0,"< 100",d7927af5d20b4a03601231e39b4ba7ba
,0.0,"< 100",d8296e2fc7ba0bcc8daafb1904cf7c76
Northeast 117th Avenue,0.0,"< 100",dcfb5467bbb776e6cbdd31fef3349aa8
North Columbia Boulevard Path,0.0,"< 100",f13291b1cd22a66eedec9fabf4486338
Northeast Halsey Street,0.0,"< 100",0a21624838e5faf41f6b0ff114e1e584
,0.0,"< 100",12e0460296ad7549d749d43cf6200439
North Emerald Avenue,0.0,"< 100",18ac118f2ec6ec47d029c8f718605b0c
North Emerald Avenue,0.0,"< 100",1a56b2ef364275349583a32efd27ffd3
North Chicago Avenue,0.0,"< 100",246446a4033e5a232baf520c9fd02547
Northeast Halsey Street,0.0,"< 100",2bf82f6c0262be18239aa7fb1a8ed0af
Northeast Billingher Drive,0.0,"< 100",2da0783aaf8c47026c6e4f692102f5cb
North McKenna Avenue,0.0,"< 100",3164a5a37bad00368e01ccf845645ca3
North Emerald Avenue,0.0,"< 100",3816158a3ab1eaa359a99c9faed202cf
,0.0,"< 100",4c4de8b30a1be396b0acf2e4bf7c01af
North Chicago Avenue,0.0,"< 100",5332c80599c441411d91c1b18ac8e9cb
Northeast Halsey Street,0.0,"< 100",57efcc52381f5ddb1bce9e9ab57d4654
,0.0,"< 100",58d46603f7e777495880e3c5dadc2388
North McKenna Avenue,0.0,"< 100",6781a09b7b6c0e141bab633d0b08f645
North McKenna Avenue,0.0,"< 100",6cbe722a1712865315c6ecbf8494029a
Northeast 42nd Avenue,0.0,"< 100",74bbb68ae24adf8996a8330295a556d4
North Chicago Avenue,0.0,"< 100",7b361f573bd68789aa939412404c38d1
Northeast 108th Avenue,0.0,"< 100",810bbd54d702c23d3dfb4cfa865dab48
,0.0,"< 100",829c3dd321a6c24e6113af7a7e36668e
North Emerald Avenue,0.0,"< 100",8bc3fc8f4ba04eec8b1b5e2d19e40886
Northeast Halsey Street,0.0,"< 100",918994d49c16b2c6d44250ada213a93b
Northeast Halsey Street,0.0,"< 100",9f80c935b5d5e7949d09904a26127041
Southeast 108th Avenue,0.0,"< 100",a77c98cd3cb5b41d4b029b48722d1cd6
North McKenna Avenue,0.0,"< 100",a8789ff2d28934bb699328ba6e94c8b4
North Emerald Avenue,0.0,"< 100",c1b4697239f406d41c81bdc81d77ffc0
,0.0,"< 100",dd9c7b578d8512f2a848270f13ab6502
North Emerald Avenue,0.0,"< 100",e399341526675585f55ba5c0da40296e
,0.0,"< 100",e79576644f75514adf68772f3c79e6e6
Northeast 108th Avenue,0.0,"< 100",ece6167dc8385608212f64da9ab11713
North Emerald Avenue,0.0,"< 100",f263593e45b7e23d65b084de5c30063d
Northeast Halsey Street,0.0,"< 100",f8154ecfe2e1fea56baa7d3b31209dfe
North Chicago Avenue,0.0,"< 100",fc1d5d3eab95237f6a1d887e2ff5fcaa
,0.0,"< 100",057d50a96f70458e6117505b68c63f7c
Southeast Francis Street,0.0,"< 100",073c3f61f1f08fe6df78482f91f6d071
